external_id,ywp_id,ywp_year,ywp_name,actorID,bc_id,conflictID,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_exists,external_name,external_nameid,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code
5399,7758,1988,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iraq,645,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
5400,7618,1989,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Libya,620,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5401,7618,1989,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iraq,645,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5402,7618,1989,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,China,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5403,7620,1990,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iraq,645,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5404,7622,1991,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Libya,620,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
5405,7624,1992,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iran,630,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5406,7624,1992,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Libya,620,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5407,7624,1992,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,China,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5408,7626,1993,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iran,630,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5409,7626,1993,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,China,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5410,7626,1993,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Pakistan,770,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
5411,7626,1993,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,France,220,0,0,0,0,0,0,0,0,1,0,0,Intelligence material,I
5412,7628,1994,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iran,630,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5413,7628,1994,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iraq,645,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5414,7628,1994,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,South Africa,560,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5415,7628,1994,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,France,220,0,0,0,0,0,0,0,1,1,0,0,"Funding/Economic Support, Intelligence material",$I
5416,7630,1995,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iran,630,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5417,7630,1995,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iraq,645,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5418,7630,1995,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,South Africa,560,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5419,7602,1996,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iran,630,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5420,7602,1996,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iraq,645,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5421,7602,1996,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,China,710,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
5422,7602,1996,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Malaysia,820,0,0,0,0,0,0,0,0,0,1,0,"Other forms of support, check codebook",O
5423,7602,1996,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Petronas,9204,0,0,0,0,0,0,0,0,0,1,0,"Other forms of support, check codebook",O
5424,7635,1997,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iran,630,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
5425,7637,1998,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iran,630,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
5426,7639,1999,Government of Sudan,625,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Iran,630,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
5432,7597,1983,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
5433,7597,1983,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Libya,620,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM
5434,8923,1984,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
5435,8923,1984,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Libya,620,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM
5436,7757,1985,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
5437,8930,1986,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
5438,8932,1987,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
5439,8932,1987,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Israel,666,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5440,7759,1988,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
5441,7619,1989,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
5442,7619,1989,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5444,7621,1990,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
5445,7621,1990,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5446,7623,1991,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,1,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Training/Expertise",LWMT
5447,7623,1991,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5448,7625,1992,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5449,7627,1993,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5452,7629,1994,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
5453,7629,1994,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Israel,666,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5454,7629,1994,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Egypt,651,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5455,7629,1994,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Saudi Arabia,670,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
5456,7631,1995,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Eritrea,531,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5457,7631,1995,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5458,7631,1995,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5459,7634,1996,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Eritrea,531,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5460,7634,1996,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5461,7634,1996,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5462,7665,1997,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Eritrea,531,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5463,7665,1997,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5464,7665,1997,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5465,7666,1998,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Eritrea,531,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5466,7666,1998,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5467,7666,1998,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5468,7671,1999,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Eritrea,531,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5469,7671,1999,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Ethiopia,530,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5470,7671,1999,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Uganda,500,0,0,0,1,1,1,0,1,0,0,0,"Access to Territory, Weapons, Materiel/Logistics, Funding/Economic Support",LWM$
5473,7646,2002,SPLM/A,1312,233,113,Sudan,641,Government of Sudan - SPLM/A,Sudan,,625,0,1,Eritrea,531,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5480,6413,1979,Government of Syria,652,265,102,Syria,519,Government of Syria - Muslim Brotherhood,Syria,,652,0,1,Soviet Union,365,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5481,6415,1980,Government of Syria,652,265,102,Syria,519,Government of Syria - Muslim Brotherhood,Syria,,652,0,1,Soviet Union,365,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5482,6417,1981,Government of Syria,652,265,102,Syria,519,Government of Syria - Muslim Brotherhood,Syria,,652,0,1,Soviet Union,365,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5483,6419,1982,Government of Syria,652,265,102,Syria,519,Government of Syria - Muslim Brotherhood,Syria,,652,0,1,Soviet Union,365,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5488,4800,1998,Government of Tajikistan,702,205,200,Tajikistan,415,Government of Tajikistan - Movement for Peace in Tajikistan,Tajikistan,,702,0,1,Russia,365,0,0,1,0,0,1,1,0,0,0,0,"Access to military or intelligence infrastructure, Materiel/Logistics, Training/Expertise",YMT
5489,4800,1998,Government of Tajikistan,702,205,200,Tajikistan,415,Government of Tajikistan - Movement for Peace in Tajikistan,Tajikistan,,702,0,1,Uzbekistan,704,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
5491,4372,1992,Government of Tajikistan,702,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Russia,365,0,0,0,0,0,1,1,1,0,0,0,"Materiel/Logistics, Training/Expertise, Funding/Economic Support",MT$
5492,4372,1992,Government of Tajikistan,702,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Uzbekistan,704,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5493,4589,1993,Government of Tajikistan,702,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Russia,365,0,0,0,0,0,1,1,1,0,0,0,"Materiel/Logistics, Training/Expertise, Funding/Economic Support",MT$
5494,4589,1993,Government of Tajikistan,702,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Uzbekistan,704,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5495,4625,1994,Government of Tajikistan,702,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Russia,365,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
5496,4628,1995,Government of Tajikistan,702,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Russia,365,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
5497,4629,1996,Government of Tajikistan,702,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Russia,365,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
5498,4800,1998,Government of Tajikistan,702,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Russia,365,0,0,1,0,0,1,1,0,0,0,0,"Access to military or intelligence infrastructure, Materiel/Logistics, Training/Expertise",YMT
5499,4800,1998,Government of Tajikistan,702,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Uzbekistan,704,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
5500,4373,1992,UTO,1188,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Afghanistan,700,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5501,4588,1993,UTO,1188,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Afghanistan,700,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5502,4626,1994,UTO,1188,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Afghanistan,700,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5503,4627,1995,UTO,1188,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Afghanistan,700,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5504,4630,1996,UTO,1188,205,200,Tajikistan,353,Government of Tajikistan - UTO,Tajikistan,,702,0,1,Afghanistan,700,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5506,7226,1975,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,China,710,0,0,0,1,1,0,0,0,0,1,0,"Access to Territory, Weapons, Other forms of support, check codebook",LWO
5507,7226,1975,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,North Vietnam,816,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
5508,7228,1976,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,China,710,0,0,0,1,1,0,0,0,0,1,0,"Access to Territory, Weapons, Other forms of support, check codebook",LWO
5509,7228,1976,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,Vietnam,816,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5510,7228,1976,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,Laos,812,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5511,7230,1977,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,China,710,0,0,0,1,1,0,0,0,0,1,0,"Access to Territory, Weapons, Other forms of support, check codebook",LWO
5512,7230,1977,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,Vietnam,816,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5513,7230,1977,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,Laos,812,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5514,7232,1978,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,China,710,0,0,0,1,1,0,0,0,0,1,0,"Access to Territory, Weapons, Other forms of support, check codebook",LWO
5515,7232,1978,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,Vietnam,816,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5516,7232,1978,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,Laos,812,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
5517,7234,1979,CPT,1058,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,China,710,0,0,0,0,0,0,0,0,0,1,0,"Other forms of support, check codebook",O
5521,7225,1975,Government of Thailand,800,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5522,7227,1976,Government of Thailand,800,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5523,7229,1977,Government of Thailand,800,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5524,7231,1978,Government of Thailand,800,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5525,7233,1979,Government of Thailand,800,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5526,7235,1980,Government of Thailand,800,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5527,7237,1981,Government of Thailand,800,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5528,7239,1982,Government of Thailand,800,312,43,Thailand,599,Government of Thailand - CPT,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5529,5785,2003,Government of Thailand,800,245,248,Thailand (Patani),472,Government of Thailand - Patani insurgents,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5530,5765,2004,Government of Thailand,800,245,248,Thailand (Patani),472,Government of Thailand - Patani insurgents,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5531,5783,2005,Government of Thailand,800,245,248,Thailand (Patani),472,Government of Thailand - Patani insurgents,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5532,7582,2006,Government of Thailand,800,245,248,Thailand (Patani),472,Government of Thailand - Patani insurgents,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5534,8402,2008,Government of Thailand,800,245,248,Thailand (Patani),472,Government of Thailand - Patani insurgents,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5535,9280,2009,Government of Thailand,800,245,248,Thailand (Patani),472,Government of Thailand - Patani insurgents,Thailand,,800,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5552,3343,1990,Jamaat al-Muslimeen,1623,134,183,Trinidad and Tobago,219,Government of Trinidad and Tobago - Jamaat al-Muslimeen,Trinidad and Tobago,,52,0,1,Libya,620,0,0,0,0,0,0,1,0,0,0,0,Training/Expertise,T
5555,4177,1991,Devrimci Sol,1177,192,188,Turkey,330,Government of Turkey/Ottoman Empire - Devrimci Sol,Turkey/Ottoman Empire,,640,0,1,Syria,652,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5558,4176,1991,Government of Turkey/Ottoman Empire,640,192,188,Turkey,330,Government of Turkey/Ottoman Empire - Devrimci Sol,Turkey/Ottoman Empire,,640,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5559,4179,1992,Government of Turkey/Ottoman Empire,640,192,188,Turkey,330,Government of Turkey/Ottoman Empire - Devrimci Sol,Turkey/Ottoman Empire,,640,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5560,4179,1992,Government of Turkey/Ottoman Empire,640,192,188,Turkey,330,Government of Turkey/Ottoman Empire - Devrimci Sol,Turkey/Ottoman Empire,,640,0,1,Syria,652,0,0,1,0,0,0,0,0,1,0,0,"Access to military or intelligence infrastructure, Intelligence material",YI
5563,6149,1984,Government of Turkey/Ottoman Empire,640,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
5564,6149,1984,Government of Turkey/Ottoman Empire,640,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,1,Iraq,645,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
5565,6151,1985,Government of Turkey/Ottoman Empire,640,194,159,Turkey (Kurdistan),333,Government of Turkey/Ottoman Empire - PKK,Turkey/Ottoman Empire,,640,0,1,United States,2,0,0,0,0,1,1,1,1,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support",WMT$
